report_date,market,source,noncomm_net,noncomm_net_pct_oi,lev_funds_net,open_interest,usable_from
1998-04-21,sp500,legacy,-2717,-21.3685,,12715,1998-04-27
1998-04-28,sp500,legacy,-5010,-35.3764,,14162,1998-05-04
1998-05-05,sp500,legacy,-6337,-43.5682,,14545,1998-05-11
1998-05-12,sp500,legacy,-7803,-49.5177,,15758,1998-05-18
1998-05-19,sp500,legacy,-7428,-43.6556,,17015,1998-05-26
1998-05-26,sp500,legacy,-8085,-44.5013,,18168,1998-06-01
1998-06-02,sp500,legacy,-9254,-46.8154,,19767,1998-06-08
1998-06-09,sp500,legacy,-10699,-50.7543,,21080,1998-06-15
1998-06-16,sp500,legacy,-2027,-13.9581,,14522,1998-06-22
1998-06-23,sp500,legacy,1206,16.1467,,7469,1998-06-29
1998-06-30,sp500,legacy,-3293,-33.2291,,9910,1998-07-07
1998-07-14,sp500,legacy,-186,-2.4606,,7559,1998-07-20
1998-07-21,sp500,legacy,-468,-5.1661,,9059,1998-07-27
1998-07-28,sp500,legacy,653,7.737,,8440,1998-08-03
1998-08-04,sp500,legacy,1146,12.3451,,9283,1998-08-10
1998-08-11,sp500,legacy,2376,21.7264,,10936,1998-08-17
1998-08-18,sp500,legacy,649,6.3665,,10194,1998-08-24
1998-08-25,sp500,legacy,697,5.4305,,12835,1998-08-31
1998-09-01,sp500,legacy,-2689,-16.779,,16026,1998-09-08
1998-09-08,sp500,legacy,392,2.5417,,15423,1998-09-14
1998-09-15,sp500,legacy,470,2.7299,,17217,1998-09-21
1998-10-06,sp500,legacy,-735,-5.183,,14181,1998-10-12
1998-10-13,sp500,legacy,-839,-6.965,,12046,1998-10-19
1998-10-20,sp500,legacy,-66,-0.5325,,12394,1998-10-26
1998-10-27,sp500,legacy,-3451,-26.4932,,13026,1998-11-02
1998-11-03,sp500,legacy,-2665,-18.2722,,14585,1998-11-09
1998-11-10,sp500,legacy,-4173,-25.9321,,16092,1998-11-16
1998-11-17,sp500,legacy,-3886,-26.7963,,14502,1998-11-23
1998-11-24,sp500,legacy,-3981,-24.4353,,16292,1998-12-01
1998-12-01,sp500,legacy,-4910,-28.6983,,17109,1998-12-07
1998-12-08,sp500,legacy,-5828,-32.8301,,17752,1998-12-14
1998-12-15,sp500,legacy,-7602,-33.2212,,22883,1998-12-21
1998-12-22,sp500,legacy,-1222,-14.1879,,8613,1998-12-29
1998-12-29,sp500,legacy,-398,-4.6917,,8483,1999-01-05
1999-01-05,sp500,legacy,-1144,-11.1981,,10216,1999-01-11
1999-01-12,sp500,legacy,-446,-4.4062,,10122,1999-01-19
1999-01-19,sp500,legacy,-2188,-16.4462,,13304,1999-01-25
1999-01-26,sp500,legacy,-756,-5.1112,,14791,1999-02-01
1999-02-02,sp500,legacy,979,5.4668,,17908,1999-02-08
1999-02-09,sp500,legacy,-1690,-9.8244,,17202,1999-02-16
1999-02-16,sp500,legacy,528,2.6304,,20073,1999-02-22
1999-02-23,sp500,legacy,2113,9.7203,,21738,1999-03-01
1999-03-02,sp500,legacy,-1524,-8.241,,18493,1999-03-08
1999-03-09,sp500,legacy,-857,-4.6347,,18491,1999-03-15
1999-03-16,sp500,legacy,51,0.2316,,22024,1999-03-22
1999-03-23,sp500,legacy,724,6.979,,10374,1999-03-29
1999-03-30,sp500,legacy,3329,27.6014,,12061,1999-04-06
1999-04-06,sp500,legacy,6183,41.2447,,14991,1999-04-12
1999-04-13,sp500,legacy,8962,49.1958,,18217,1999-04-19
1999-04-20,sp500,legacy,1526,8.9654,,17021,1999-04-26
1999-04-27,sp500,legacy,5931,30.0228,,19755,1999-05-03
1999-05-04,sp500,legacy,-1185,-6.113,,19385,1999-05-10
1999-05-11,sp500,legacy,-1818,-9.2228,,19712,1999-05-17
1999-05-18,sp500,legacy,-1208,-6.1645,,19596,1999-05-24
1999-05-25,sp500,legacy,-1403,-5.9031,,23767,1999-06-01
1999-06-01,sp500,legacy,-1373,-6.0771,,22593,1999-06-07
1999-06-08,sp500,legacy,-214,-0.9188,,23290,1999-06-14
1999-06-15,sp500,legacy,5967,22.2359,,26835,1999-06-21
1999-06-22,nasdaq100,legacy,187,34.8231,,537,1999-06-28
1999-06-22,sp500,legacy,1187,10.4095,,11403,1999-06-28
1999-06-29,nasdaq100,legacy,266,20.4773,,1299,1999-07-06
1999-06-29,sp500,legacy,1716,11.2962,,15191,1999-07-06
1999-07-06,nasdaq100,legacy,88,5.7705,,1525,1999-07-12
1999-07-06,sp500,legacy,1954,10.8177,,18063,1999-07-12
1999-07-13,nasdaq100,legacy,913,40.8318,,2236,1999-07-19
1999-07-13,sp500,legacy,-1433,-9.7463,,14703,1999-07-19
1999-07-20,nasdaq100,legacy,1213,45.7218,,2653,1999-07-26
1999-07-20,sp500,legacy,-1228,-7.6226,,16110,1999-07-26
1999-07-27,nasdaq100,legacy,1057,36.9968,,2857,1999-08-02
1999-07-27,sp500,legacy,621,3.6909,,16825,1999-08-02
1999-08-03,nasdaq100,legacy,1349,37.872,,3562,1999-08-09
1999-08-03,sp500,legacy,3311,15.1125,,21909,1999-08-09
1999-08-10,nasdaq100,legacy,1455,35.2556,,4127,1999-08-16
1999-08-10,sp500,legacy,7423,29.0154,,25583,1999-08-16
1999-08-17,nasdaq100,legacy,1236,28.3032,,4367,1999-08-23
1999-08-17,sp500,legacy,9344,33.5175,,27878,1999-08-23
1999-08-24,nasdaq100,legacy,1517,32.2354,,4706,1999-08-30
1999-08-24,sp500,legacy,11115,35.7373,,31102,1999-08-30
1999-08-31,nasdaq100,legacy,1332,27.5207,,4840,1999-09-07
1999-08-31,sp500,legacy,-4201,-18.4384,,22784,1999-09-07
1999-09-07,nasdaq100,legacy,1881,34.2685,,5489,1999-09-13
1999-09-07,sp500,legacy,-557,-2.3083,,24130,1999-09-13
1999-09-14,nasdaq100,legacy,1747,40.7511,,4287,1999-09-20
1999-09-14,sp500,legacy,1342,4.4789,,29963,1999-09-20
1999-09-21,nasdaq100,legacy,770,40.8055,,1887,1999-09-27
1999-09-21,sp500,legacy,3626,23.9103,,15165,1999-09-27
1999-09-28,nasdaq100,legacy,279,11.6639,,2392,1999-10-04
1999-09-28,sp500,legacy,8182,38.7773,,21100,1999-10-04
1999-10-05,nasdaq100,legacy,90,3.7098,,2426,1999-10-11
1999-10-05,sp500,legacy,12482,49.5868,,25172,1999-10-11
1999-10-12,nasdaq100,legacy,1762,61.0534,,2886,1999-10-18
1999-10-12,sp500,legacy,4930,24.2905,,20296,1999-10-18
1999-10-19,nasdaq100,legacy,1044,30.2784,,3448,1999-10-25
1999-10-19,sp500,legacy,3841,15.8294,,24265,1999-10-25
1999-10-26,nasdaq100,legacy,1074,33.3955,,3216,1999-11-01
1999-10-26,sp500,legacy,7682,28.9996,,26490,1999-11-01
1999-11-02,nasdaq100,legacy,1450,40.3787,,3591,1999-11-08
1999-11-02,sp500,legacy,8515,30.427,,27985,1999-11-08
1999-11-09,nasdaq100,legacy,1269,30.2359,,4197,1999-11-15
1999-11-09,sp500,legacy,5488,19.3036,,28430,1999-11-15
1999-11-16,nasdaq100,legacy,1694,32.8804,,5152,1999-11-22
1999-11-16,sp500,legacy,9280,29.9085,,31028,1999-11-22
1999-11-23,nasdaq100,legacy,2460,42.3262,,5812,1999-11-30
1999-11-23,sp500,legacy,11182,34.7461,,32182,1999-11-30
1999-11-30,nasdaq100,legacy,3449,49.6759,,6943,1999-12-06
1999-11-30,sp500,legacy,12349,39.0952,,31587,1999-12-06
1999-12-07,nasdaq100,legacy,5938,61.3937,,9672,1999-12-13
1999-12-07,sp500,legacy,2724,8.76,,31096,1999-12-13
1999-12-14,nasdaq100,legacy,3980,40.7161,,9775,1999-12-20
1999-12-14,sp500,legacy,6587,20.0231,,32897,1999-12-20
1999-12-21,nasdaq100,legacy,3252,50.6937,,6415,1999-12-28
1999-12-21,sp500,legacy,4181,28.3208,,14763,1999-12-28
1999-12-28,nasdaq100,legacy,3692,57.6875,,6400,2000-01-03
1999-12-28,sp500,legacy,5825,35.5291,,16395,2000-01-03
2000-01-04,nasdaq100,legacy,3507,45.8132,,7655,2000-01-10
2000-01-04,sp500,legacy,-1919,-14.7536,,13007,2000-01-10
2000-01-11,nasdaq100,legacy,4213,49.4484,,8520,2000-01-18
2000-01-11,sp500,legacy,1841,10.8409,,16982,2000-01-18
2000-01-18,nasdaq100,legacy,2251,23.1299,,9732,2000-01-24
2000-01-18,sp500,legacy,2473,14.6687,,16859,2000-01-24
2000-01-25,nasdaq100,legacy,-580,-6.9081,,8396,2000-01-31
2000-01-25,sp500,legacy,3422,18.2138,,18788,2000-01-31
2000-02-01,nasdaq100,legacy,-661,-9.7277,,6795,2000-02-07
2000-02-01,sp500,legacy,1794,8.9552,,20033,2000-02-07
2000-02-08,nasdaq100,legacy,1132,11.6461,,9720,2000-02-14
2000-02-08,sp500,legacy,2824,12.1051,,23329,2000-02-14
2000-02-15,nasdaq100,legacy,50,0.5147,,9714,2000-02-22
2000-02-15,sp500,legacy,1615,6.1311,,26341,2000-02-22
2000-02-22,nasdaq100,legacy,-2932,-31.9494,,9177,2000-02-28
2000-02-22,sp500,legacy,630,2.3424,,26896,2000-02-28
2000-02-29,nasdaq100,legacy,-1657,-17.3781,,9535,2000-03-06
2000-02-29,sp500,legacy,6053,21.3819,,28309,2000-03-06
2000-03-07,nasdaq100,legacy,-1504,-12.6727,,11868,2000-03-13
2000-03-07,sp500,legacy,7965,24.6755,,32279,2000-03-13
2000-03-14,nasdaq100,legacy,-2071,-13.9904,,14803,2000-03-20
2000-03-14,sp500,legacy,13614,36.6056,,37191,2000-03-20
2000-03-21,nasdaq100,legacy,-1394,-16.6946,,8350,2000-03-27
2000-03-21,sp500,legacy,1862,9.1796,,20284,2000-03-27
2000-03-28,nasdaq100,legacy,1921,25.3296,,7584,2000-04-03
2000-03-28,sp500,legacy,213,0.9161,,23252,2000-04-03
2000-04-04,nasdaq100,legacy,-669,-5.5866,,11975,2000-04-10
2000-04-04,sp500,legacy,-3260,-13.6293,,23919,2000-04-10
2000-04-11,nasdaq100,legacy,-3709,-26.2139,,14149,2000-04-17
2000-04-11,sp500,legacy,-1337,-4.843,,27607,2000-04-17
2000-04-18,nasdaq100,legacy,-153,-0.8948,,17099,2000-04-25
2000-04-18,sp500,legacy,-224,-0.7691,,29125,2000-04-25
2000-04-25,nasdaq100,legacy,-492,-2.607,,18872,2000-05-01
2000-04-25,sp500,legacy,3600,10.4481,,34456,2000-05-01
2000-05-02,nasdaq100,legacy,-3594,-20.1729,,17816,2000-05-08
2000-05-02,sp500,legacy,633,1.8228,,34727,2000-05-08
2000-05-09,nasdaq100,legacy,-3937,-18.3423,,21464,2000-05-15
2000-05-09,sp500,legacy,473,1.3334,,35473,2000-05-15
2000-05-16,nasdaq100,legacy,-4730,-19.7495,,23950,2000-05-22
2000-05-16,sp500,legacy,6333,15.1714,,41743,2000-05-22
2000-05-23,nasdaq100,legacy,-3989,-15.2601,,26140,2000-05-30
2000-05-23,sp500,legacy,714,1.9055,,37471,2000-05-30
2000-05-30,nasdaq100,legacy,-3871,-14.151,,27355,2000-06-05
2000-05-30,sp500,legacy,4722,12.1357,,38910,2000-06-05
2000-06-06,nasdaq100,legacy,-1632,-5.4679,,29847,2000-06-12
2000-06-06,sp500,legacy,6309,14.7617,,42739,2000-06-12
2000-06-13,nasdaq100,legacy,-8268,-24.4702,,33788,2000-06-19
2000-06-13,sp500,legacy,2126,3.9269,,54140,2000-06-19
2000-06-20,nasdaq100,legacy,-1225,-9.0433,,13546,2000-06-26
2000-06-20,sp500,legacy,2465,11.9186,,20682,2000-06-26
2000-06-27,nasdaq100,legacy,-2954,-16.5444,,17855,2000-07-03
2000-06-27,sp500,legacy,4248,15.9,,26717,2000-07-03
2000-07-05,nasdaq100,legacy,-2468,-14.389,,17152,2000-07-11
2000-07-05,sp500,legacy,7187,22.2157,,32351,2000-07-11
2000-07-11,nasdaq100,legacy,-900,-3.9527,,22769,2000-07-17
2000-07-11,sp500,legacy,5357,17.009,,31495,2000-07-17
2000-07-18,nasdaq100,legacy,-3726,-15.2893,,24370,2000-07-24
2000-07-18,sp500,legacy,3517,10.8016,,32560,2000-07-24
2000-07-25,nasdaq100,legacy,-5592,-21.9725,,25450,2000-07-31
2000-07-25,sp500,legacy,4751,14.1122,,33666,2000-07-31
2000-08-01,nasdaq100,legacy,-6507,-21.5051,,30258,2000-08-07
2000-08-01,sp500,legacy,-1216,-2.9888,,40685,2000-08-07
2000-08-08,nasdaq100,legacy,-6988,-23.408,,29853,2000-08-14
2000-08-08,sp500,legacy,644,1.5012,,42899,2000-08-14
2000-08-15,nasdaq100,legacy,-6319,-21.1204,,29919,2000-08-21
2000-08-15,sp500,legacy,1318,2.8969,,45497,2000-08-21
2000-08-22,nasdaq100,legacy,-6912,-21.1596,,32666,2000-08-28
2000-08-22,sp500,legacy,-246,-0.5014,,49066,2000-08-28
2000-08-29,nasdaq100,legacy,-10169,-29.9441,,33960,2000-09-05
2000-08-29,sp500,legacy,2635,5.1817,,50852,2000-09-05
2000-09-05,nasdaq100,legacy,-8702,-23.639,,36812,2000-09-11
2000-09-05,sp500,legacy,4223,9.1928,,45938,2000-09-11
2000-09-12,nasdaq100,legacy,-12934,-27.9455,,46283,2000-09-18
2000-09-12,sp500,legacy,6208,10.2896,,60333,2000-09-18
2000-09-19,nasdaq100,legacy,-4848,-28.563,,16973,2000-09-25
2000-09-19,sp500,legacy,2766,9.6477,,28670,2000-09-25
2000-09-26,nasdaq100,legacy,-4676,-24.682,,18945,2000-10-02
2000-09-26,sp500,legacy,3634,11.5917,,31350,2000-10-02
2000-10-03,nasdaq100,legacy,-5574,-22.156,,25158,2000-10-09
2000-10-03,sp500,legacy,4688,12.1259,,38661,2000-10-09
2000-10-10,nasdaq100,legacy,-5273,-17.7339,,29734,2000-10-16
2000-10-10,sp500,legacy,5347,10.5382,,50739,2000-10-16
2000-10-17,nasdaq100,legacy,-2677,-8.1333,,32914,2000-10-23
2000-10-17,sp500,legacy,8567,16.0359,,53424,2000-10-23
2000-10-24,nasdaq100,legacy,-8037,-23.8784,,33658,2000-10-30
2000-10-24,sp500,legacy,13274,25.4462,,52165,2000-10-30
2000-10-31,nasdaq100,legacy,-1673,-3.8116,,43892,2000-11-06
2000-10-31,sp500,legacy,12981,24.2613,,53505,2000-11-06
2000-11-07,nasdaq100,legacy,-2241,-4.3684,,51300,2000-11-13
2000-11-07,sp500,legacy,11815,21.9961,,53714,2000-11-13
2000-11-14,nasdaq100,legacy,-6302,-11.388,,55339,2000-11-20
2000-11-14,sp500,legacy,20060,28.8173,,69611,2000-11-20
2000-11-21,nasdaq100,legacy,-6956,-10.6098,,65562,2000-11-28
2000-11-21,sp500,legacy,20762,28.4403,,73002,2000-11-28
2000-11-28,nasdaq100,legacy,-5254,-7.5543,,69550,2000-12-04
2000-11-28,sp500,legacy,18660,27.045,,68996,2000-12-04
2000-12-05,nasdaq100,legacy,1806,2.3522,,76780,2000-12-11
2000-12-05,sp500,legacy,24544,30.9274,,79360,2000-12-11
2000-12-12,nasdaq100,legacy,-4076,-5.6658,,71941,2000-12-18
2000-12-12,sp500,legacy,23093,27.7684,,83163,2000-12-18
2000-12-19,nasdaq100,legacy,7804,32.3764,,24104,2000-12-26
2000-12-19,sp500,legacy,13414,36.6583,,36592,2000-12-26
2000-12-26,nasdaq100,legacy,15292,37.3012,,40996,2001-01-02
2000-12-26,sp500,legacy,24734,50.3358,,49138,2001-01-02
2001-01-02,nasdaq100,legacy,10104,22.1506,,45615,2001-01-08
2001-01-02,sp500,legacy,11005,24.5977,,44740,2001-01-08
2001-01-09,nasdaq100,legacy,10602,23.4526,,45206,2001-01-16
2001-01-09,sp500,legacy,18462,33.4748,,55152,2001-01-16
2001-01-16,nasdaq100,legacy,10566,25.4517,,41514,2001-01-22
2001-01-16,sp500,legacy,12516,21.3587,,58599,2001-01-22
2001-01-23,nasdaq100,legacy,16037,34.4637,,46533,2001-01-29
2001-01-23,sp500,legacy,3312,5.7912,,57190,2001-01-29
2001-01-30,nasdaq100,legacy,1857,3.938,,47156,2001-02-05
2001-01-30,sp500,legacy,2986,5.427,,55021,2001-02-05
2001-02-06,nasdaq100,legacy,602,1.0811,,55683,2001-02-12
2001-02-06,sp500,legacy,289,0.4701,,61474,2001-02-12
2001-02-13,nasdaq100,legacy,3648,5.8269,,62606,2001-02-20
2001-02-13,sp500,legacy,3459,5.2274,,66170,2001-02-20
2001-02-20,nasdaq100,legacy,4478,6.4689,,69224,2001-02-26
2001-02-20,sp500,legacy,-5578,-8.1091,,68787,2001-02-26
2001-02-27,nasdaq100,legacy,8845,10.9102,,81071,2001-03-05
2001-02-27,sp500,legacy,-4454,-5.5773,,79859,2001-03-05
2001-03-06,nasdaq100,legacy,15362,16.9422,,90673,2001-03-12
2001-03-06,sp500,legacy,-1361,-1.5387,,88454,2001-03-12
2001-03-13,nasdaq100,legacy,7569,7.2187,,104853,2001-03-19
2001-03-13,sp500,legacy,-7488,-7.3242,,102236,2001-03-19
2001-03-20,nasdaq100,legacy,-8454,-17.8215,,47437,2001-03-26
2001-03-20,sp500,legacy,-5739,-12.6165,,45488,2001-03-26
2001-03-27,nasdaq100,legacy,-484,-0.7246,,66800,2001-04-02
2001-03-27,sp500,legacy,-4134,-6.2756,,65874,2001-04-02
2001-04-03,nasdaq100,legacy,9091,11.3838,,79859,2001-04-09
2001-04-03,sp500,legacy,-1172,-1.7395,,67377,2001-04-09
2001-04-10,nasdaq100,legacy,5177,6.4973,,79679,2001-04-17
2001-04-10,sp500,legacy,5630,6.5671,,85731,2001-04-17
2001-04-17,nasdaq100,legacy,-1096,-1.4198,,77192,2001-04-23
2001-04-17,sp500,legacy,8209,9.3474,,87821,2001-04-23
2001-04-24,nasdaq100,legacy,-4635,-6.0501,,76610,2001-04-30
2001-04-24,sp500,legacy,-7639,-6.902,,110678,2001-04-30
2001-05-01,nasdaq100,legacy,-7234,-8.1303,,88976,2001-05-07
2001-05-01,sp500,legacy,-10620,-9.8521,,107794,2001-05-07
2001-05-08,nasdaq100,legacy,-7638,-9.2133,,82902,2001-05-14
2001-05-08,sp500,legacy,-4274,-4.2059,,101619,2001-05-14
2001-05-15,nasdaq100,legacy,-3919,-4.6638,,84031,2001-05-21
2001-05-15,sp500,legacy,7231,6.4917,,111389,2001-05-21
2001-05-22,nasdaq100,legacy,-23590,-22.9875,,102621,2001-05-29
2001-05-22,sp500,legacy,3480,3.058,,113800,2001-05-29
2001-05-29,nasdaq100,legacy,-20839,-20.673,,100803,2001-06-04
2001-05-29,sp500,legacy,3491,2.8208,,123759,2001-06-04
2001-06-05,nasdaq100,legacy,-15919,-16.146,,98594,2001-06-11
2001-06-05,sp500,legacy,3656,3.8039,,96112,2001-06-11
2001-06-12,nasdaq100,legacy,-23165,-17.3471,,133538,2001-06-18
2001-06-12,sp500,legacy,-4686,-3.9223,,119470,2001-06-18
2001-06-19,nasdaq100,legacy,-143,-0.2034,,70322,2001-06-25
2001-06-19,sp500,legacy,-1084,-1.9208,,56435,2001-06-25
2001-06-26,nasdaq100,legacy,5775,8.5639,,67434,2001-07-02
2001-06-26,sp500,legacy,2923,3.8976,,74995,2001-07-02
2001-07-03,nasdaq100,legacy,3230,4.7562,,67911,2001-07-10
2001-07-03,sp500,legacy,332,0.4196,,79119,2001-07-10
2001-07-10,nasdaq100,legacy,-1039,-1.3134,,79108,2001-07-16
2001-07-10,sp500,legacy,-9312,-10.8182,,86077,2001-07-16
2001-07-17,nasdaq100,legacy,4401,4.9073,,89683,2001-07-23
2001-07-17,sp500,legacy,-855,-0.8815,,96995,2001-07-23
2001-07-24,nasdaq100,legacy,8653,8.1855,,105711,2001-07-30
2001-07-24,sp500,legacy,-6870,-6.4138,,107112,2001-07-30
